"social","econ","service","country","education","destination","candidate","c.same","id","age","gender","ideology","likely","interest","aus","can","us","survey","dice"
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","Australia","Average international ranking of universities: 90th Percentile",0,2,0,183,26,"Male",7,5,4,3,5,5,"India",12
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 60th Percentile",1,2,0,184,20,"Male",4,6,6,5,6,5,"India",10
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 40th Percentile",1,2,0,185,22,"Male",9,6,7,4,6,7,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,2,1,186,22,"Male",7,4,6,6,5,6,"India",11
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 90th Percentile",0,2,0,187,19,"Female",6,6,7,6,5,6,"India",6
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,2,1,188,21,"Male",8,7,1,7,7,7,"India",9
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 90th Percentile","Australia","Average international ranking of universities: 90th Percentile",1,2,1,189,33,"Male",9,7,7,7,7,7,"India",9
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 60th Percentile",1,2,0,190,22,"Male",8,7,7,7,6,7,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 60th Percentile",0,2,1,191,25,"Female",7,7,7,6,6,7,"India",10
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,2,1,192,19,"Female",0,6,7,5,6,4,"India",6
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 60th Percentile",0,2,1,193,20,"Male",8,6,7,4,6,5,"India",7
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,2,1,194,19,"Male",7,5,7,6,4,5,"India",7
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 40th Percentile",1,2,1,195,30,"Male",8,7,7,6,7,7,"India",11
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 90th Percentile",0,2,0,196,25,"Male",8,6,6,6,7,7,"India",11
"Generous guaranteed monthly family allowance","Annual GDP Growth of 4%","Average international ranking of service salaries: 90th Percentile","U.S.A.","Average international ranking of universities: 40th Percentile",0,2,0,197,56,"Male",6,7,7,7,4,7,"India",11
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 60th Percentile",0,2,0,198,20,"Male",8,5,6,4,5,7,"India",12
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,2,0,199,19,"Male",9,6,7,7,5,6,"India",10
"Basic hourly minimum wage","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 40th Percentile",0,2,0,200,24,"Male",8,7,7,5,7,7,"India",10
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,2,0,201,27,"Female",10,6,5,6,7,6,"India",10
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 40th Percentile",0,2,0,202,28,"Male",9,7,6,5,4,6,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 40th Percentile",1,2,0,203,20,"Male",9,7,6,7,4,6,"India",9
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",1,2,0,204,23,"Female",8,7,7,6,7,6,"India",10
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 70th Percentile","Australia","Average international ranking of universities: 90th Percentile",0,2,0,205,35,"Male",8,7,7,7,7,7,"India",10
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 40th Percentile",1,2,0,206,36,"Male",3,7,6,7,6,7,"India",11
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 40th Percentile",1,2,0,207,21,"Male",8,5,7,6,6,6,"India",8
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 90th Percentile","Australia","Average international ranking of universities: 60th Percentile",0,2,0,208,30,"Female",8,7,7,6,7,7,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 4%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 90th Percentile",0,2,0,209,19,"Female",3,3,6,4,5,6,"India",8
"Basic hourly minimum wage","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 60th Percentile",0,2,1,210,24,"Male",5,4,5,6,7,5,"India",9
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 60th Percentile",1,2,0,211,55,"Male",10,7,7,7,1,7,"India",8
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 40th Percentile",0,2,1,212,44,"Female",10,NA,7,7,1,1,"India",9
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 60th Percentile",0,2,0,213,21,"Male",8,6,6,7,3,6,"India",9
"Generous guaranteed monthly family allowance","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 40th Percentile",0,2,0,214,22,"Female",8,7,7,7,6,7,"India",3
"Generous guaranteed monthly family allowance","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 60th Percentile",1,2,0,215,64,"Female",9,7,6,7,7,7,"India",9
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 90th Percentile","Australia","Average international ranking of universities: 60th Percentile",1,2,0,216,20,"Male",8,4,5,4,1,3,"India",8
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 90th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",1,2,0,217,20,"Male",3,6,4,3,4,5,"India",7
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 60th Percentile",1,2,1,218,32,"Male",10,7,7,1,7,1,"India",9
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,2,1,219,32,"Male",10,7,7,1,7,1,"India",7
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","Australia","Average international ranking of universities: 40th Percentile",0,2,1,220,21,"Male",8,7,6,7,3,5,"India",8
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 60th Percentile",1,2,0,221,21,"Male",8,6,6,7,5,6,"India",8
"Basic hourly minimum wage","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,2,0,222,23,"Male",8,3,5,6,5,7,"India",12
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 40th Percentile",1,2,0,223,23,"Female",5,5,7,5,4,3,"India",8
"Basic hourly minimum wage","Annual GDP Growth of 4%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 90th Percentile",1,2,0,224,27,"Female",4,2,2,6,7,4,"India",10
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 60th Percentile",1,2,0,225,25,"Male",5,2,3,5,6,4,"India",13
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 40th Percentile",1,2,0,226,19,"Female",4,4,5,4,4,3,"India",6
